[2024-11-30 23:21:20,175] SGD_Momentum - Epoch 10: Train Loss = 0.0844, Test Loss = 0.0731, Accuracy = 97.65%
[2024-11-30 23:21:23,215] SGD_Momentum - Epoch 11: Train Loss = 0.0785, Test Loss = 0.0707, Accuracy = 97.71%
[2024-11-30 23:21:26,280] SGD_Momentum - Epoch 12: Train Loss = 0.0721, Test Loss = 0.0681, Accuracy = 97.85%
[2024-11-30 23:21:29,351] SGD_Momentum - Epoch 13: Train Loss = 0.0682, Test Loss = 0.0646, Accuracy = 97.90%
[2024-11-30 23:21:32,502] SGD_Momentum - Epoch 14: Train Loss = 0.0628, Test Loss = 0.0637, Accuracy = 97.88%
[2024-11-30 23:21:35,588] SGD_Momentum - Epoch 15: Train Loss = 0.0581, Test Loss = 0.0638, Accuracy = 97.92%
[2024-11-30 23:21:38,776] SGD_Momentum - Epoch 16: Train Loss = 0.0542, Test Loss = 0.0614, Accuracy = 97.99%
[2024-11-30 23:21:42,596] SGD_Momentum - Epoch 17: Train Loss = 0.0520, Test Loss = 0.0600, Accuracy = 98.00%
[2024-11-30 23:21:45,770] SGD_Momentum - Epoch 18: Train Loss = 0.0482, Test Loss = 0.0595, Accuracy = 98.04%
[2024-11-30 23:21:48,916] SGD_Momentum - Epoch 19: Train Loss = 0.0458, Test Loss = 0.0587, Accuracy = 98.04%
[2024-11-30 23:21:52,090] SGD_Momentum - Epoch 20: Train Loss = 0.0428, Test Loss = 0.0575, Accuracy = 98.12%
[2024-11-30 23:21:55,246] SGD_Momentum - Epoch 21: Train Loss = 0.0407, Test Loss = 0.0581, Accuracy = 98.10%
[2024-11-30 23:21:58,390] SGD_Momentum - Epoch 22: Train Loss = 0.0384, Test Loss = 0.0580, Accuracy = 98.01%
[2024-11-30 23:22:01,597] SGD_Momentum - Epoch 23: Train Loss = 0.0376, Test Loss = 0.0561, Accuracy = 98.12%
[2024-11-30 23:22:04,800] SGD_Momentum - Epoch 24: Train Loss = 0.0352, Test Loss = 0.0538, Accuracy = 98.22%
[2024-11-30 23:22:07,989] SGD_Momentum - Epoch 25: Train Loss = 0.0333, Test Loss = 0.0555, Accuracy = 98.22%
[2024-11-30 23:22:11,182] SGD_Momentum - Epoch 26: Train Loss = 0.0319, Test Loss = 0.0552, Accuracy = 98.19%
[2024-11-30 23:22:14,432] SGD_Momentum - Epoch 27: Train Loss = 0.0312, Test Loss = 0.0562, Accuracy = 98.15%
[2024-11-30 23:22:17,682] SGD_Momentum - Epoch 28: Train Loss = 0.0298, Test Loss = 0.0554, Accuracy = 98.17%
[2024-11-30 23:22:20,996] SGD_Momentum - Epoch 29: Train Loss = 0.0286, Test Loss = 0.0537, Accuracy = 98.21%
[2024-11-30 23:22:24,232] SGD_Momentum - Epoch 30: Train Loss = 0.0279, Test Loss = 0.0535, Accuracy = 98.27%
[2024-11-30 23:22:27,514] SGD_Momentum - Epoch 31: Train Loss = 0.0257, Test Loss = 0.0564, Accuracy = 98.17%
